,Age,WorkClass,Fnlwgt,Education,Education_num,Marital_staus,Occupation,Relationship,Race,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income_ >50K,Sex_ Male
8262,13,3,14828,9,12,2,3,0,2,0,0,41,38,1,1
8263,35,3,13907,15,9,2,2,0,4,0,0,39,38,1,1
8264,32,3,13724,15,9,2,6,0,2,0,0,59,38,0,1
8265,7,3,3588,9,12,4,0,3,4,0,0,39,38,0,0
8266,29,3,19076,9,12,2,3,0,4,108,0,39,38,1,1
8267,22,3,4762,9,12,2,11,0,4,0,0,49,38,1,1
8268,28,5,14749,9,12,2,3,0,4,0,0,49,38,1,1
8269,45,1,8505,9,12,2,0,5,4,0,12,37,38,0,0
8270,26,3,5436,9,12,2,9,0,4,0,50,49,38,1,1
8271,28,3,10540,15,9,0,6,4,4,0,0,39,38,0,0
8272,45,5,1065,11,8,2,11,0,4,0,0,39,38,0,1
8273,31,3,17256,4,2,4,5,1,4,0,0,39,25,0,1
8274,39,3,9627,11,8,0,7,4,2,0,0,39,22,0,0
8275,11,3,14318,11,8,4,4,4,4,0,0,34,38,0,0
8276,6,3,21568,11,8,4,2,3,2,0,0,39,38,0,1
8277,26,3,13574,11,8,0,7,1,4,0,0,34,38,0,0
8278,9,3,3005,9,12,2,2,0,4,0,0,39,38,1,1
8279,19,3,21079,11,8,2,11,0,4,0,0,49,38,1,1
8280,38,1,958,10,15,4,9,1,4,0,0,59,38,0,0
8281,31,6,3787,9,12,4,3,1,4,0,0,49,38,0,0
8282,26,3,7263,4,2,2,6,5,1,0,58,69,38,0,0
8283,21,3,19044,8,10,2,3,0,4,0,0,44,38,1,1
8284,1,3,10683,11,8,4,11,1,4,0,0,29,38,0,1
8285,39,5,16158,11,8,3,3,1,4,0,0,68,38,0,1
8286,22,5,19037,12,13,4,9,1,4,0,0,39,38,0,1
8287,29,3,21332,4,2,5,5,1,4,0,0,49,25,0,1
8288,19,3,3198,1,6,4,13,4,0,0,0,64,38,0,1
8289,25,5,9508,11,8,2,2,0,4,0,53,39,38,0,1
8290,33,3,7674,11,8,2,13,0,4,0,0,49,38,1,1
8291,0,3,19486,1,6,4,5,3,4,0,0,19,38,0,1
8292,40,3,14464,5,3,6,6,4,2,0,0,39,38,0,0
8293,56,3,365,11,8,6,7,2,4,0,0,11,38,0,0
8294,33,0,10907,15,9,4,0,1,4,0,0,39,38,0,1
8295,18,3,5138,15,9,4,13,3,4,0,0,44,38,0,1
8296,10,3,7912,15,9,2,6,0,4,0,0,44,38,0,1
8297,7,3,1130,15,9,4,7,1,4,0,0,39,38,0,0
8298,10,3,14726,15,9,4,2,3,4,0,0,39,38,0,1
8299,6,5,5690,11,8,4,2,3,4,0,0,39,38,0,1
8300,8,3,6646,11,8,4,0,3,4,0,0,39,38,0,0
8301,34,3,18586,9,12,2,3,0,4,0,0,39,38,1,1
8302,9,3,4032,0,5,2,0,5,4,0,0,39,38,0,0
8303,30,3,20927,15,9,2,0,0,4,0,0,44,25,0,1
8304,23,3,5400,11,8,0,7,1,2,0,0,39,38,0,1
8305,41,3,17751,6,4,0,7,4,4,0,0,39,38,0,0
8306,8,3,13872,15,9,4,11,3,4,0,0,39,38,0,0
8307,12,3,12173,11,8,2,11,5,4,0,0,17,38,0,0
8308,19,3,487,1,6,2,13,0,4,0,0,42,38,0,1
8309,29,3,7614,11,8,0,3,1,4,0,0,59,38,0,0
8310,52,3,4953,3,1,6,8,1,2,0,0,3,38,0,0
8311,52,3,4404,11,8,6,0,1,4,19,0,39,38,0,0
8312,11,3,7338,11,8,4,7,3,2,0,0,39,38,0,0
8313,3,3,9643,11,8,4,0,3,4,0,0,47,38,0,1
8314,37,6,5871,11,8,5,0,4,2,63,0,34,38,0,0
8315,8,3,11851,15,9,4,13,3,4,0,0,39,38,0,1
8316,47,1,15499,11,8,2,5,0,4,59,0,39,38,0,1
8317,0,3,13519,11,8,4,11,3,4,0,0,19,38,0,0
8318,36,0,2321,11,8,2,0,0,4,0,0,39,38,0,1
8319,33,3,58,6,4,0,13,1,4,0,0,49,38,0,1
8320,40,3,8778,11,8,2,3,5,4,0,0,37,38,0,0
8321,34,3,8043,15,9,2,13,0,4,0,84,39,38,0,1
8322,3,3,5969,15,9,4,7,3,4,0,0,29,38,0,1
8323,30,3,12476,15,9,2,2,0,4,0,0,39,38,0,1
8324,8,3,9074,11,8,4,13,4,4,0,0,51,38,0,1
8325,33,6,5231,14,14,2,3,0,4,0,0,51,38,1,1
8326,3,3,658,11,8,4,0,3,4,0,0,29,38,0,0
8327,26,6,635,14,14,2,9,0,4,0,50,68,38,1,1
8328,29,3,2475,9,12,4,9,1,4,0,0,39,38,0,0
8329,37,3,9351,11,8,5,0,4,4,0,0,37,32,0,0
8330,36,3,25,15,9,5,3,4,0,0,0,14,38,0,0
8331,4,3,4685,11,8,4,2,3,4,0,0,29,38,0,1
8332,41,3,18762,15,9,0,7,1,4,0,0,39,38,0,1
8333,13,3,13481,9,12,2,11,0,4,0,0,54,38,1,1
8334,44,3,8038,11,8,2,0,5,2,0,0,39,38,0,0
8335,39,6,8012,15,9,0,0,1,4,0,0,34,38,0,0
8336,42,3,3635,11,8,0,7,4,4,0,0,39,38,0,0
8337,55,3,11945,11,8,2,5,0,4,0,0,19,38,0,1
8338,16,3,13568,11,8,4,0,1,4,0,0,39,38,0,1
8339,29,3,7517,11,8,2,0,5,4,0,0,39,38,1,0
8340,29,1,11898,15,9,2,10,0,4,0,0,37,38,1,1
8341,31,3,14201,11,8,4,9,4,2,0,0,27,38,0,0
8342,16,3,12537,11,8,2,3,0,4,0,0,39,38,0,1
8343,4,3,14554,15,9,4,5,3,4,0,0,39,38,0,0
8344,10,3,4422,11,8,0,0,4,4,0,0,44,38,0,0
8345,14,3,21468,11,8,0,13,1,4,0,0,39,38,0,1
8346,11,3,13090,9,12,4,6,1,4,0,0,39,38,0,1
8347,28,1,13062,15,9,0,0,1,4,0,0,37,38,0,0
8348,34,3,5878,11,8,2,6,0,4,68,0,39,38,1,1
8349,29,6,18608,11,8,4,7,1,2,0,0,39,38,0,0
8350,8,3,13599,15,9,2,11,0,4,0,0,24,7,0,1
8351,44,3,15061,15,9,2,0,0,4,94,0,39,38,1,1
8352,0,3,5073,1,6,4,11,3,4,0,0,29,38,0,0
8353,9,3,5610,9,12,4,2,1,4,53,0,39,38,0,1
8354,18,3,3896,0,5,0,2,1,4,0,0,59,38,0,1
8355,16,5,1186,1,6,2,3,0,4,0,0,68,38,0,1
8356,20,3,6375,2,7,2,11,5,1,0,0,32,38,0,0
8357,22,1,6622,11,8,4,0,3,4,0,0,34,38,0,0
8358,25,3,7527,11,8,0,7,4,4,0,0,29,38,0,0
8359,18,3,857,9,12,2,3,0,4,68,0,46,38,1,1
8360,28,3,5579,11,8,0,12,1,4,0,0,49,38,1,0
8361,30,4,4338,9,12,4,11,3,4,0,0,39,38,1,1
8362,47,3,8950,1,6,2,2,0,4,0,0,47,38,0,1
8363,22,3,11291,14,14,2,3,5,4,108,0,46,38,1,0
8364,26,3,7136,11,8,0,7,4,4,0,0,39,38,0,0
8365,17,3,15741,11,8,2,9,0,4,0,0,39,38,0,1
8366,45,3,5692,9,12,2,9,0,4,50,0,39,38,1,1
8367,36,3,7861,15,9,2,9,0,4,108,0,39,38,1,1
8368,14,3,8730,9,12,2,3,0,4,0,0,39,38,0,1
8369,9,3,837,11,8,2,11,0,4,0,0,39,38,0,1
8370,39,4,827,5,3,2,2,0,4,0,0,49,38,1,1
8371,26,3,12163,15,9,4,7,1,4,0,0,39,38,0,0
8372,16,3,2066,15,9,4,11,1,2,0,0,34,38,0,1
8373,28,5,11879,15,9,2,2,0,4,0,17,39,38,1,1
8374,29,3,9865,15,9,5,11,1,4,0,0,54,38,0,1
8375,9,3,8603,8,10,2,5,0,4,0,0,76,38,0,1
8376,7,3,17114,11,8,4,7,3,4,0,0,39,25,0,0
8377,26,3,8852,9,12,2,4,0,4,0,0,49,38,1,1
8378,23,3,12077,8,10,4,6,3,4,0,0,39,38,0,1
8379,44,3,8519,5,3,0,7,1,4,0,0,34,38,0,1
8380,17,0,11631,15,9,4,0,1,2,0,0,69,38,0,0
8381,68,3,5152,11,8,6,11,4,4,0,0,34,38,0,1
8382,24,3,8793,11,8,4,0,1,4,0,0,39,38,0,0
8383,14,6,11519,7,11,4,0,1,4,53,0,34,38,0,0
8384,5,3,13996,15,9,4,11,3,4,0,0,29,38,0,0
8385,43,3,8243,11,8,6,7,4,2,0,0,39,38,0,0
8386,12,3,13205,7,11,0,9,1,4,0,0,35,38,0,0
8387,17,3,1818,11,8,2,7,0,4,0,0,39,38,0,1
8388,18,6,9665,9,12,4,3,1,1,48,0,44,38,0,0
8389,7,3,7987,11,8,4,11,1,4,0,0,29,38,0,1
8390,28,1,12228,12,13,0,9,1,2,0,0,39,38,0,1
8391,4,1,17370,2,7,4,7,3,2,0,0,19,38,0,1
8392,13,3,3699,7,11,2,13,5,4,0,17,36,38,1,0
8393,33,4,5514,15,9,2,3,0,4,0,0,93,38,1,1
8394,24,5,2932,11,8,2,3,0,4,0,0,39,38,1,1
8395,4,3,12618,11,8,4,11,1,4,0,0,32,38,0,0
8396,28,3,19335,11,8,2,2,0,4,0,0,44,38,0,1
8397,17,3,11861,9,12,2,3,0,4,0,0,39,38,1,1
8398,11,3,11564,11,8,0,5,3,4,0,0,39,38,0,1
8399,2,3,15175,11,8,4,7,4,4,0,0,39,38,0,1
8400,9,3,8899,9,12,4,9,1,4,104,0,49,38,1,1
8401,31,3,12779,9,12,2,13,0,4,0,0,44,38,1,1
8402,52,3,14977,9,12,6,9,1,4,0,71,39,38,1,1
8403,24,3,11051,15,9,0,0,4,4,0,0,39,38,0,0
8404,26,3,15279,9,12,0,0,1,4,0,0,39,38,0,0
8405,11,3,21314,11,8,4,2,4,4,0,0,39,25,0,1
8406,48,1,6024,15,9,0,0,1,4,0,0,27,38,0,0
8407,14,3,16407,9,12,4,3,1,4,0,38,37,38,0,1
8408,11,3,8332,9,12,4,0,1,4,0,0,39,38,0,0
8409,34,3,7509,9,12,2,9,0,4,0,0,39,38,1,1
8410,28,3,5433,15,9,4,2,1,4,0,0,76,38,0,0
8411,26,3,18646,11,8,0,0,2,2,0,0,37,38,0,1
8412,14,3,3154,7,11,2,11,0,4,0,0,59,38,0,1
8413,14,3,14816,15,9,2,2,0,4,0,0,54,38,1,1
8414,28,3,2820,15,9,2,2,2,1,0,0,39,29,0,1
8415,3,3,14139,9,12,4,11,2,2,0,0,29,38,0,0
8416,8,3,13928,9,12,4,12,4,4,0,0,39,38,0,1
8417,19,3,10437,11,8,6,5,4,4,0,0,29,38,0,0
8418,14,3,20117,9,12,4,11,1,4,67,0,49,38,0,1
8419,39,3,12713,15,9,2,2,0,4,0,0,44,38,0,1
8420,9,3,15623,9,12,4,11,3,4,0,0,17,38,0,1
8421,30,5,9774,15,9,0,3,1,4,0,0,64,38,0,0
8422,23,4,958,11,8,2,3,0,4,0,0,49,38,0,1
8423,15,3,18322,11,8,2,3,5,4,0,0,47,38,0,0
8424,17,6,3035,12,13,4,9,4,2,0,0,23,38,0,0
8425,20,3,1434,11,8,2,3,0,4,0,0,54,38,0,1
8426,21,3,9814,11,8,2,2,0,4,0,0,44,38,0,1
8427,2,3,2396,8,10,4,7,3,1,0,0,15,38,0,1
8428,32,3,9111,6,4,0,5,1,4,0,0,39,38,0,0
8429,1,3,16470,11,8,4,7,3,2,0,0,24,38,0,0
8430,9,3,8758,7,11,4,9,1,4,0,0,39,38,0,0
8431,65,3,7902,5,3,2,5,0,4,0,0,1,38,0,1
8432,23,3,6945,11,8,0,2,1,4,0,0,39,38,0,1
8433,11,3,21618,15,9,4,2,3,4,0,0,49,38,0,1
8434,6,3,6787,11,8,2,11,0,2,0,0,36,38,0,1
8435,2,3,10867,15,9,4,0,3,4,0,0,39,38,0,1
8436,50,3,8057,11,8,6,5,2,2,0,0,31,38,0,1
8437,26,3,5146,9,12,2,3,0,4,50,0,39,38,1,1
8438,24,3,13894,7,11,4,0,1,3,0,0,49,38,0,0
8439,20,3,8131,8,10,0,9,4,4,0,0,39,38,0,0
8440,3,3,653,11,8,4,13,3,4,0,0,39,38,0,1
8441,23,3,9432,11,8,0,2,4,4,0,0,39,38,0,1
8442,30,3,9258,12,13,5,3,1,4,118,0,49,38,1,1
8443,23,3,4213,11,8,2,12,0,4,0,0,39,38,0,1
8444,22,6,5043,9,12,4,3,1,4,0,0,39,38,0,0
8445,7,3,17272,15,9,4,0,3,2,0,0,19,38,0,0
8446,61,3,267,11,8,2,7,0,4,28,0,31,38,0,1
8447,50,3,15899,8,10,6,7,1,4,0,0,0,38,0,0
8448,32,3,12355,9,12,2,11,0,4,0,0,44,38,1,1
8449,49,3,3995,11,8,0,6,1,4,0,0,9,38,0,1
8450,35,3,5756,11,8,4,9,4,4,0,3,39,38,0,0
8451,42,4,16449,11,8,0,3,1,4,0,0,59,38,0,1
8452,55,3,12205,11,8,6,8,4,4,0,0,11,4,0,0
8453,18,0,15959,11,8,4,0,1,4,0,0,39,38,0,1
8454,13,3,9379,9,12,1,3,5,4,0,0,39,38,1,0
8455,19,3,14687,15,9,4,7,1,4,0,0,39,38,0,1
8456,9,3,11186,11,8,5,12,3,4,0,0,39,38,0,0
8457,6,3,5476,9,12,4,7,1,4,0,0,34,38,0,1
8458,22,3,18152,9,12,2,9,0,4,0,0,39,38,1,1
8459,23,5,5995,14,14,2,9,0,4,0,0,39,38,0,1
8460,12,3,20516,9,12,4,9,1,4,0,0,39,38,0,1
8461,21,3,4533,9,12,4,7,1,4,0,0,19,38,0,1
8462,46,3,16861,9,12,4,0,1,4,0,0,39,38,0,1
8463,41,5,18800,11,8,2,3,0,4,0,0,39,38,1,1
8464,13,3,8205,11,8,0,3,4,4,0,0,39,38,0,0
8465,21,6,7713,11,8,4,7,4,2,0,0,39,38,0,0
8466,8,3,19940,4,2,4,0,1,4,0,0,32,25,0,0
8467,27,6,8961,12,13,2,9,0,4,0,0,39,38,1,1
8468,26,3,5135,8,10,2,0,5,4,0,0,39,38,1,0
8469,4,3,7696,15,9,4,13,3,4,0,0,29,38,0,1
8470,24,1,19754,7,11,4,3,1,4,0,0,39,38,0,1
8471,21,3,9909,9,12,2,11,0,4,0,0,49,38,1,1
8472,58,3,9728,9,12,2,7,0,4,0,0,5,38,0,1
8473,12,3,7583,15,9,2,2,0,4,0,32,39,38,0,1
8474,35,5,6700,11,8,2,4,0,4,0,0,68,38,0,1
8475,30,3,1255,11,8,0,3,4,4,0,0,44,38,0,0
8476,11,3,933,8,10,2,9,0,4,118,0,49,38,1,1
8477,7,3,10337,15,9,2,8,5,4,0,0,39,38,0,0
8478,13,6,2379,12,13,2,9,0,1,0,0,9,2,0,1
8479,13,3,8125,15,9,2,3,0,4,108,0,59,38,1,1
8480,23,3,19868,7,11,0,3,1,4,0,0,39,38,1,1
8481,10,3,17165,15,9,4,7,3,4,0,0,29,38,0,0
8482,9,3,16022,11,8,4,10,4,4,0,0,43,38,0,1
8483,15,3,4478,11,8,4,7,1,4,0,0,36,38,0,1
8484,19,6,5260,9,12,4,0,1,4,0,0,39,38,0,0
8485,9,3,21631,2,7,4,13,3,2,0,0,39,38,0,1
8486,8,3,20949,15,9,4,13,1,2,0,0,39,38,0,1
8487,22,3,13020,15,9,0,12,1,4,0,0,39,30,0,0
8488,10,3,2086,8,10,2,12,0,4,0,0,39,38,0,1
8489,7,3,21345,11,8,2,4,0,4,0,0,49,38,0,1
8490,21,4,17309,9,12,2,11,0,4,94,0,39,38,1,1
8491,18,5,20349,11,8,2,4,0,4,0,0,54,38,0,1
8492,12,3,16019,8,10,4,12,1,4,0,0,39,38,0,1
8493,32,3,4311,11,8,0,7,1,2,0,0,39,38,0,0
8494,19,3,7467,6,4,2,6,0,4,0,0,39,38,0,1
8495,30,5,8501,10,15,2,2,0,4,0,0,49,38,0,1
8496,4,3,13183,15,9,4,7,3,4,0,0,39,38,0,1
8497,18,3,2212,9,12,4,9,1,1,0,0,39,29,1,0
8498,21,3,14897,3,1,2,5,0,4,0,0,39,25,0,1
8499,49,3,4502,15,9,2,7,0,4,0,0,39,38,0,1
8500,28,3,19945,12,13,2,3,0,4,0,47,49,38,1,1
8501,2,3,16795,15,9,4,7,3,4,0,0,14,38,0,0
8502,1,3,7132,11,8,4,5,3,4,0,0,21,38,0,1
8503,20,3,18052,14,14,2,3,0,4,0,0,39,38,0,1
8504,32,3,6246,9,12,4,9,4,4,0,0,39,38,0,0
8505,16,1,21357,8,10,2,10,0,4,0,0,47,38,1,1
8506,10,3,18307,15,9,2,11,0,4,0,0,39,38,1,1
8507,17,1,3985,15,9,0,0,4,4,0,0,34,38,0,0
8508,37,6,8630,12,13,3,9,1,1,0,0,39,2,0,0
8509,7,4,11546,15,9,4,13,3,4,0,0,39,38,0,1
8510,27,5,4118,14,14,2,9,0,4,0,0,59,38,1,1
8511,31,5,1599,9,12,5,2,1,4,0,0,49,38,0,1
8512,6,3,501,11,8,4,0,4,4,0,0,39,38,0,0
8513,12,3,720,11,8,4,7,3,4,0,0,37,38,0,1
8514,4,3,4516,7,11,4,7,3,4,0,0,8,38,0,0
8515,1,3,1055,2,7,4,7,3,4,0,0,31,38,0,0
8516,1,3,6675,6,4,4,11,3,3,0,0,31,38,0,0
8517,12,3,4508,11,8,0,2,1,4,0,0,39,38,0,1
8518,12,3,15025,11,8,4,13,1,4,0,0,39,38,0,1
8519,24,3,4852,11,8,5,6,2,2,0,0,39,38,0,0
8520,15,3,19433,11,8,4,5,1,4,0,0,39,38,0,1
8521,44,3,13022,0,5,0,7,1,2,0,0,23,38,0,0
8522,62,3,19196,11,8,3,9,1,4,0,0,5,38,0,1
8523,17,3,5115,7,11,0,6,1,4,0,0,39,38,0,1
8524,29,3,8501,9,12,2,3,0,4,0,0,39,38,1,1
8525,33,5,1904,8,10,2,11,0,4,0,0,59,38,1,1
8526,12,3,13405,11,8,2,6,0,4,0,0,39,38,0,1
8527,6,3,11998,15,9,4,0,1,4,60,0,39,38,0,0
8528,47,3,7842,15,9,4,0,1,4,0,0,39,38,0,0
8529,53,1,3183,12,13,4,9,4,4,95,0,49,38,1,0
8530,11,1,18397,7,11,4,0,1,4,0,51,39,38,0,0
8531,34,3,4096,8,10,2,5,0,4,0,0,39,11,0,1
8532,3,3,13649,15,9,4,7,3,4,0,0,39,38,0,0
8533,17,6,8075,9,12,0,9,1,4,74,0,54,38,0,1
8534,12,3,7168,11,8,4,5,3,4,0,0,39,38,0,1
8535,32,3,4234,9,12,3,7,1,1,0,0,39,29,0,1
8536,60,4,11883,15,9,2,3,0,4,0,0,39,38,0,1
8537,15,3,17991,11,8,4,7,3,4,0,0,34,38,0,0
8538,10,3,19129,9,12,2,12,5,4,0,0,39,38,1,0
8539,5,3,1572,15,9,4,11,1,4,0,0,39,38,0,0
8540,18,1,16575,11,8,2,2,0,4,0,0,39,4,1,1
8541,25,1,11441,9,12,2,10,0,4,0,47,39,38,1,1
8542,18,6,19684,11,8,0,6,3,4,0,0,39,38,0,1
8543,45,3,11773,11,8,2,7,0,4,0,0,39,38,0,1
8544,16,3,6563,11,8,2,10,0,4,40,0,15,38,0,1
8545,28,3,7483,15,9,6,3,4,4,0,0,54,38,0,0
8546,2,3,15688,15,9,3,11,3,4,0,25,39,38,0,0
8547,21,3,9955,11,8,0,2,1,4,0,0,39,38,0,1
8548,9,3,20820,11,8,2,6,0,2,0,0,44,38,0,1
8549,12,3,16350,9,12,4,3,1,4,0,0,44,38,0,0
8550,16,3,8448,9,12,2,9,0,4,0,0,39,38,1,1
8551,18,5,4065,11,8,0,4,1,4,0,0,76,32,0,1
8552,25,3,13934,15,9,2,2,0,4,0,0,39,38,0,1
8553,3,3,13807,8,10,4,7,3,4,0,0,19,38,0,0
8554,26,0,534,12,13,2,9,0,4,0,0,39,38,1,1
8555,52,3,21365,1,6,2,9,0,2,0,0,44,38,0,1
8556,22,3,6658,11,8,4,13,3,4,0,0,39,38,0,1
8557,20,3,4625,11,8,2,6,0,4,0,0,39,31,0,1
8558,11,3,7188,15,9,2,2,0,4,0,0,39,38,0,1
8559,9,0,2641,9,12,4,12,1,4,0,0,39,38,0,1
8560,15,3,4879,15,9,0,11,3,4,0,0,29,38,0,1
8561,26,0,16744,9,12,0,3,1,4,0,0,39,38,1,1
8562,32,3,5751,11,8,2,3,0,4,0,0,29,17,0,1
8563,11,3,12153,5,3,5,7,3,4,0,0,59,25,0,1
8564,18,3,18458,11,8,2,6,0,4,43,0,39,38,0,1
8565,2,3,14248,15,9,4,7,3,4,3,0,9,38,0,0
8566,18,1,18526,11,8,2,2,0,4,0,0,39,38,1,1
8567,40,3,1358,11,8,2,0,5,4,0,0,39,38,0,0
8568,28,3,20280,6,4,2,13,0,4,0,0,39,38,0,1
8569,6,3,14472,11,8,4,11,1,4,0,23,47,38,0,1
8570,28,3,4037,11,8,2,2,0,4,0,0,39,38,0,1
8571,25,3,5022,11,8,2,0,5,4,0,0,39,38,0,0
8572,18,3,6930,9,12,2,7,0,1,0,0,39,39,0,1
8573,28,3,7669,9,12,2,9,0,4,0,0,49,38,1,1
8574,11,0,19111,9,12,4,3,1,4,0,0,39,38,0,1
8575,47,4,10648,8,10,2,2,0,4,0,0,9,38,0,1
8576,27,1,4017,14,14,5,9,4,4,0,0,39,38,0,0
8577,42,5,572,11,8,2,4,0,4,0,0,39,38,1,1
8578,24,3,13615,11,8,4,6,1,4,0,0,39,38,0,1
8579,4,3,12974,15,9,4,11,3,2,0,0,24,38,0,1
8580,12,5,7854,8,10,4,0,1,4,25,0,39,38,0,0
8581,34,5,9919,11,8,4,4,1,4,97,0,39,38,1,1
8582,5,3,6910,11,8,4,0,3,4,0,0,39,38,0,1
8583,32,3,7251,11,8,0,7,4,4,0,0,39,38,0,0
8584,36,3,12749,7,11,2,11,0,4,0,0,76,38,1,1
8585,21,3,9275,15,9,0,0,4,4,82,0,43,38,0,0
8586,6,3,7622,15,9,5,2,3,4,0,0,39,38,0,1
8587,3,3,17114,11,8,4,7,3,4,0,0,39,25,0,0
8588,23,3,1694,9,12,0,2,3,4,0,0,39,38,0,0
8589,8,3,4333,9,12,4,9,1,4,0,0,39,38,0,0
8590,10,3,11583,15,9,0,12,1,4,0,0,39,38,0,0
8591,3,3,8910,11,8,4,7,3,4,0,0,29,38,0,1
8592,20,3,11147,11,8,2,7,5,4,0,0,19,38,0,0
8593,23,1,621,11,8,4,7,3,4,0,0,39,38,0,1
8594,11,3,14104,9,12,2,3,0,4,50,0,39,38,1,1
8595,21,5,15261,11,8,5,7,4,4,0,0,39,38,0,0
8596,25,3,13749,9,12,0,3,4,4,0,0,39,38,0,0
8597,15,0,11799,7,11,0,10,1,4,25,0,39,38,0,1
8598,3,3,6845,11,8,2,11,0,4,0,0,44,38,0,1
8599,45,6,8481,9,12,2,0,0,4,0,0,37,38,0,1
8600,14,3,18100,15,9,4,0,1,4,0,0,39,38,0,1
8601,14,5,10050,11,8,2,2,0,4,0,0,59,38,0,1
8602,7,3,14116,11,8,4,0,3,4,0,0,39,38,0,1
8603,45,1,20720,5,3,6,7,1,2,0,0,34,38,0,0
8604,26,1,13988,15,9,2,2,0,4,0,0,39,38,1,1
8605,4,3,17738,15,9,4,13,3,4,0,0,49,38,0,1
8606,13,4,5921,11,8,0,3,1,4,71,0,39,38,0,1
8607,5,3,15998,11,8,4,7,4,2,0,0,39,38,0,0
8608,1,3,7194,0,5,4,5,1,4,0,0,39,38,0,1
8609,42,1,17661,12,13,0,9,1,4,0,0,39,38,0,0
8610,7,5,18936,5,3,2,13,0,4,0,47,39,38,1,1
8611,32,3,2626,11,8,2,2,0,4,0,0,39,38,0,1
8612,2,6,20962,1,6,4,7,3,4,0,0,29,38,0,1
8613,31,3,7133,11,8,2,6,0,4,68,0,39,38,1,1
8614,15,3,11991,14,14,2,11,0,4,108,0,59,38,1,1
8615,16,3,2240,0,5,4,6,1,4,0,0,44,38,0,0
8616,6,3,15684,9,12,4,11,1,2,0,0,14,38,0,1
8617,16,0,10803,14,14,4,9,1,4,0,0,64,38,1,0
8618,33,0,9622,15,9,2,3,0,4,0,0,39,38,1,1
8619,13,3,11086,9,12,2,3,0,4,0,0,42,38,0,1
8620,15,3,4097,7,11,2,9,0,4,0,53,41,38,0,1
8621,22,3,3021,15,9,2,11,0,4,42,0,64,38,0,1
8622,4,3,5209,15,9,4,11,3,4,0,0,19,38,0,0
8623,6,3,11019,9,12,4,9,3,4,0,0,20,38,0,0
8624,15,3,17608,9,12,4,3,1,4,0,0,39,38,0,0
8625,40,3,14306,11,8,2,5,0,4,0,0,39,38,0,1
8626,5,6,8321,15,9,4,9,1,4,0,0,9,38,0,1
8627,53,3,7408,11,8,6,0,4,4,0,0,4,38,0,0
8628,17,3,5795,15,9,2,12,0,4,0,0,79,38,1,1
8629,36,3,13176,12,13,0,11,1,4,0,0,39,38,0,0
8630,4,3,5321,15,9,4,11,3,4,0,0,44,38,0,1
8631,20,3,2340,11,8,0,6,1,4,0,0,39,38,0,1
8632,43,5,7635,11,8,2,2,0,4,0,17,49,38,1,1
8633,6,3,4440,1,6,4,2,3,1,106,0,39,39,1,1
8634,15,3,339,0,5,2,13,0,4,0,0,76,38,1,1
8635,40,3,5618,11,8,2,6,0,4,0,0,39,38,0,1
8636,48,3,4855,11,8,2,7,0,4,0,0,39,38,0,1
8637,8,3,10737,15,9,4,0,1,4,0,0,29,38,0,1
8638,13,3,14334,11,8,2,2,0,4,0,0,45,38,0,1
8639,14,3,12750,11,8,0,0,1,4,0,0,39,10,0,0
8640,2,3,20934,15,9,4,7,3,4,0,0,34,38,0,1
8641,6,6,653,9,12,2,12,0,4,0,0,37,38,0,1
8642,27,3,8869,11,8,2,11,0,4,0,0,39,38,0,1
8643,26,3,5267,15,9,2,7,0,4,0,0,44,38,1,1
8644,25,3,9959,15,9,4,6,4,2,0,0,39,38,0,0
8645,17,5,17893,1,6,2,6,0,4,0,0,39,38,0,1
8646,15,3,16479,11,8,2,2,0,4,0,0,39,38,1,1
8647,8,3,17609,8,10,4,12,4,2,0,0,39,38,0,0
8648,4,3,2512,15,9,4,3,3,4,0,0,39,38,0,0
8649,14,3,15526,11,8,3,8,2,2,0,0,59,22,0,0
8650,19,1,19885,8,10,4,9,1,4,0,0,39,38,0,0
8651,32,5,8166,15,9,2,2,0,4,0,0,64,30,0,1
8652,27,3,6860,9,12,0,0,4,4,0,0,31,38,0,0
8653,25,3,10889,8,10,2,11,0,4,0,0,39,38,1,1
8654,13,3,4158,11,8,4,10,1,4,0,0,93,38,0,1
8655,16,3,9651,0,5,2,6,0,4,0,0,39,38,0,1
8656,19,5,18658,9,12,0,7,4,2,0,0,44,38,1,1
8657,0,3,18060,0,5,4,7,3,4,0,0,29,38,0,1
8658,3,3,21550,15,9,4,11,1,4,0,0,24,38,0,1
8659,15,3,20396,11,8,4,2,3,4,0,0,49,38,0,1
8660,16,5,5258,11,8,2,2,0,4,0,0,39,38,0,1
8661,20,3,6280,15,9,0,3,4,4,0,0,59,38,0,0
8662,43,3,7074,0,5,0,4,1,4,0,0,47,38,0,1
8663,18,6,820,15,9,0,0,4,4,0,0,14,38,0,0
8664,26,0,3501,9,12,0,0,4,4,0,0,39,38,0,0
8665,29,3,14419,15,9,2,12,0,4,0,0,39,38,1,1
8666,12,5,9376,11,8,2,13,0,4,79,0,39,38,1,1
8667,19,3,14007,9,12,2,11,0,4,0,0,41,38,1,1
8668,10,3,2842,11,8,2,2,0,4,0,0,39,38,1,1
8669,33,3,95,15,9,2,3,0,4,0,0,79,38,1,1
8670,5,3,5965,15,9,2,0,5,0,0,0,43,38,0,0
