Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Target
1/4/2009,22:14:00,1.774,0.1,240.55,7.4,18.0
14/10/2008,06:23:00,0.344,0.104,240.59,1.4,1.0
27/5/2007,22:46:00,0.83,0.214,235.94,3.6,2.0
25/6/2007,01:29:00,0.292,0.224,240.97,1.4,1.0
31/7/2010,15:45:00,0.156,0.0,241.18,0.6,1.0
25/10/2008,09:44:00,1.954,0.066,241.09,8.0,18.0
8/10/2007,04:36:00,0.294,0.072,240.43,1.2,0.0
22/10/2008,11:08:00,0.49,0.2,239.64,2.2,1.0
6/11/2009,05:13:00,0.4,0.216,243.51,1.8,1.0
22/5/2008,02:57:00,0.284,0.118,237.55,1.2,1.0
13/4/2010,08:30:00,1.848,0.154,240.56,7.6,20.0
29/8/2010,12:26:00,1.682,0.06,241.09,7.0,19.0
14/12/2008,15:08:00,3.366,0.302,239.25,14.0,39.0
11/1/2007,23:45:00,1.278,0.12,241.87,5.2,0.0
13/4/2008,03:47:00,1.474,0.11,243.65,6.0,19.0
28/4/2008,14:32:00,1.422,0.098,240.16,5.8,19.0
12/10/2008,11:03:00,0.684,0.09,240.03,2.8,0.0
2/8/2008,04:19:00,0.192,0.068,239.78,0.8,1.0
20/9/2009,04:14:00,0.37,0.226,243.18,1.8,1.0
7/5/2007,08:35:00,6.206,0.058,227.6,27.6,92.0
14/7/2010,01:15:00,0.382,0.244,240.63,1.8,0.0
19/5/2007,09:47:00,0.794,0.056,235.56,3.4,2.0
6/7/2010,14:26:00,0.616,0.086,240.9,2.6,0.0
8/9/2008,09:26:00,1.272,0.066,239.24,5.2,18.0
28/7/2007,01:12:00,0.22,0.12,236.57,1.0,0.0
5/2/2007,11:35:00,0.252,0.0,238.95,1.0,0.0
26/4/2010,15:07:00,3.64,0.06,239.42,15.2,56.0
10/8/2007,20:12:00,0.136,0.0,236.19,0.6,1.0
3/8/2009,01:07:00,0.914,0.406,242.49,4.2,12.0
1/6/2008,17:24:00,1.258,0.138,240.08,5.2,0.0
17/8/2008,10:16:00,0.082,0.0,240.84,0.2,1.0
28/4/2008,08:43:00,0.412,0.232,241.04,1.8,2.0
23/7/2010,07:47:00,0.266,0.116,240.24,1.2,2.0
30/1/2010,23:13:00,1.372,0.046,244.52,5.6,19.0
6/6/2007,02:38:00,0.25,0.068,236.98,1.0,1.0
18/1/2009,00:17:00,1.392,0.0,246.64,5.6,19.0
13/2/2008,20:14:00,2.618,0.0,235.62,11.2,0.0
25/3/2010,10:02:00,1.776,0.102,242.08,7.2,18.0
27/8/2009,03:20:00,0.376,0.206,241.52,1.8,0.0
14/3/2009,14:49:00,1.336,0.0,246.13,5.4,18.0
19/8/2009,20:31:00,1.408,0.238,241.57,5.8,20.0
23/4/2009,14:50:00,0.31,0.0,241.8,1.4,1.0
10/8/2010,18:15:00,0.262,0.13,243.97,1.2,0.0
3/10/2009,07:34:00,2.538,0.13,237.95,11.0,19.0
2/9/2010,10:56:00,2.244,0.164,238.16,9.4,29.0
12/9/2008,01:18:00,1.39,0.21,239.11,5.8,19.0
8/9/2007,16:06:00,3.61,0.224,235.6,15.6,49.0
22/2/2008,01:32:00,0.264,0.0,240.79,1.0,0.0
5/2/2010,22:34:00,4.072,0.052,237.93,17.0,57.0
13/3/2008,03:44:00,0.472,0.338,243.46,2.4,1.0
5/10/2008,11:03:00,1.702,0.1,238.76,7.0,1.0
19/8/2009,05:14:00,0.214,0.088,240.94,1.0,0.0
19/4/2010,08:01:00,0.386,0.154,239.21,1.6,2.0
31/3/2010,05:16:00,0.484,0.328,244.75,2.4,2.0
11/9/2009,10:00:00,1.208,0.0,241.28,5.0,18.0
22/4/2010,11:57:00,1.832,0.44,239.54,7.8,20.0
4/2/2007,03:23:00,2.446,0.114,243.0,10.0,0.0
6/12/2009,09:23:00,0.43,0.204,243.98,1.8,1.0
2/5/2009,04:22:00,0.356,0.15,243.94,1.6,0.0
30/11/2008,09:32:00,0.95,0.0,240.36,4.0,0.0
3/11/2010,10:40:00,0.342,0.106,244.37,1.4,3.0
26/1/2007,23:46:00,1.18,0.182,246.32,6.0,7.0
15/1/2010,22:43:00,0.824,0.058,244.58,3.4,6.0
9/7/2007,16:53:00,0.236,0.058,238.47,1.0,0.0
19/6/2010,13:46:00,2.046,0.078,241.03,8.8,20.0
27/1/2009,08:48:00,1.55,0.048,242.72,6.4,18.0
14/8/2009,03:24:00,0.346,0.278,243.12,1.8,2.0
5/4/2009,01:18:00,0.404,0.12,244.93,1.8,0.0
26/5/2007,06:42:00,0.312,0.09,235.05,1.4,0.0
19/2/2008,01:44:00,0.352,0.104,240.4,1.4,0.0
23/5/2009,12:56:00,1.892,0.05,238.61,7.8,18.0
2/5/2008,07:21:00,0.248,0.0,241.2,1.0,0.0
12/3/2010,15:20:00,1.462,0.132,245.52,5.8,19.0
30/10/2010,13:33:00,1.778,0.166,242.26,7.4,21.0
17/1/2010,21:01:00,2.884,0.288,241.17,12.0,19.0
21/2/2007,07:30:00,2.022,0.104,238.97,8.4,17.0
20/1/2009,17:12:00,1.398,0.086,243.55,5.6,18.0
6/9/2007,22:26:00,2.434,0.136,238.7,10.8,21.0
30/1/2010,20:59:00,2.378,0.086,242.78,9.8,22.0
31/12/2007,05:31:00,0.336,0.128,243.77,1.4,0.0
21/7/2008,07:31:00,1.448,0.09,236.75,6.0,17.0
24/1/2010,00:28:00,1.47,0.07,243.15,6.0,19.0
18/6/2008,07:06:00,2.596,0.338,238.72,12.0,19.0
10/9/2009,13:47:00,0.136,0.0,243.02,0.6,0.0
8/8/2009,02:49:00,0.138,0.0,242.49,0.6,1.0
15/1/2008,02:00:00,0.528,0.238,245.39,2.4,1.0
9/5/2007,21:43:00,4.772,0.29,231.0,20.6,53.0
4/12/2007,03:44:00,0.3,0.104,245.08,1.2,0.0
6/3/2007,21:04:00,2.7,0.0,237.79,11.2,18.0
26/9/2008,01:21:00,0.152,0.0,242.14,0.6,1.0
27/8/2009,00:00:00,0.386,0.202,242.8,1.8,3.0
12/6/2010,21:23:00,1.582,0.07,241.44,6.4,20.0
2/8/2009,09:36:00,0.298,0.234,240.08,1.6,1.0
23/7/2010,02:07:00,0.532,0.204,236.78,2.4,3.0
29/1/2008,14:54:00,3.85,0.25,238.51,16.2,56.0
11/4/2009,23:47:00,1.372,0.0,245.02,5.6,19.0
29/5/2010,08:34:00,1.266,0.0,238.65,5.2,18.0
19/10/2008,22:30:00,1.06,0.224,238.96,4.6,1.0
2/2/2010,20:33:00,2.506,0.162,241.52,10.4,20.0
29/1/2007,02:40:00,0.278,0.074,246.09,1.2,0.0
31/3/2008,15:51:00,0.31,0.104,243.75,1.2,2.0
14/9/2007,20:11:00,2.96,0.256,234.48,12.6,17.0
8/7/2009,05:12:00,0.194,0.0,241.4,0.8,1.0
23/5/2009,12:44:00,1.658,0.0,238.48,7.0,18.0
19/3/2010,12:50:00,1.356,0.1,239.02,5.6,19.0
30/3/2010,19:24:00,0.692,0.096,243.31,2.8,0.0
3/4/2007,23:00:00,1.816,0.0,242.29,7.4,19.0
9/5/2008,09:36:00,2.238,0.092,238.98,9.4,18.0
29/3/2007,12:53:00,0.312,0.11,241.97,1.4,0.0
15/7/2007,18:57:00,0.218,0.0,241.18,1.0,0.0
15/3/2009,04:18:00,0.32,0.1,242.64,1.4,0.0
25/2/2007,04:01:00,1.362,0.096,239.96,5.6,19.0
1/4/2008,15:12:00,3.91,0.23,241.76,16.2,56.0
16/4/2010,20:23:00,0.592,0.296,241.44,2.6,4.0
27/2/2008,05:08:00,0.314,0.11,241.47,1.4,0.0
20/11/2007,07:35:00,2.952,0.086,239.57,12.2,18.0
25/3/2009,04:46:00,0.398,0.246,245.65,1.8,1.0
24/5/2010,11:24:00,0.534,0.0,240.78,2.2,1.0
2/2/2007,12:30:00,0.83,0.092,238.25,3.4,0.0
21/5/2007,13:43:00,0.252,0.0,233.09,1.2,0.0
29/10/2007,16:19:00,0.202,0.0,240.93,0.8,0.0
26/8/2010,00:49:00,0.374,0.226,241.51,1.8,1.0
20/5/2007,08:28:00,0.866,0.0,235.67,3.8,0.0
7/6/2007,23:33:00,0.32,0.07,237.99,1.4,1.0
4/12/2008,05:26:00,0.27,0.064,243.97,1.2,0.0
18/6/2008,21:14:00,2.256,0.476,237.63,9.6,30.0
17/8/2010,21:21:00,0.218,0.0,241.18,1.0,0.0
7/10/2009,20:45:00,3.006,0.258,237.93,12.6,19.0
6/8/2010,10:58:00,0.254,0.114,239.16,1.2,0.0
7/5/2010,09:28:00,1.234,0.066,233.03,5.2,17.0
8/10/2009,13:53:00,1.416,0.102,239.46,5.8,18.0
16/6/2007,19:12:00,3.39,0.58,236.79,14.6,18.0
18/3/2010,06:33:00,3.498,0.4,240.15,15.0,19.0
6/12/2007,19:46:00,4.22,0.184,234.97,18.6,24.0
24/10/2010,10:17:00,1.58,0.074,242.16,6.4,19.0
24/7/2008,10:42:00,0.446,0.206,239.06,2.0,0.0
6/7/2008,16:07:00,1.284,0.346,240.71,5.4,13.0
29/3/2007,22:23:00,2.734,0.0,237.97,12.0,22.0
25/4/2009,18:36:00,0.59,0.136,241.42,2.4,0.0
9/8/2007,22:20:00,0.1,0.0,232.66,0.4,0.0
1/10/2008,19:10:00,0.624,0.072,239.19,2.6,1.0
23/2/2008,07:46:00,0.448,0.046,240.92,2.0,0.0
26/7/2008,20:47:00,0.15,0.0,241.47,0.6,1.0
26/6/2008,07:36:00,1.322,0.0,239.6,5.4,18.0
3/8/2007,00:28:00,1.552,0.104,234.39,6.6,17.0
13/3/2010,22:57:00,1.578,0.334,242.01,6.6,21.0
21/8/2008,08:16:00,0.08,0.0,240.68,0.2,1.0
22/4/2008,00:42:00,0.424,0.24,241.19,2.0,1.0
20/12/2009,09:49:00,1.456,0.078,241.77,6.0,17.0
23/2/2007,22:50:00,0.25,0.0,244.85,1.0,0.0
21/3/2010,07:32:00,0.218,0.0,241.18,1.0,0.0
13/3/2008,05:20:00,1.374,0.062,241.95,5.6,18.0
15/8/2009,20:39:00,1.448,0.352,239.59,6.2,19.0
30/7/2007,01:28:00,0.196,0.116,235.0,1.0,0.0
7/11/2007,08:46:00,1.442,0.086,237.57,6.0,17.0
24/3/2010,19:36:00,1.412,0.296,237.25,6.0,0.0
7/11/2007,02:05:00,0.31,0.104,242.4,1.4,2.0
27/5/2010,03:12:00,0.31,0.208,240.75,1.6,1.0
22/7/2009,18:59:00,1.408,0.238,243.01,5.8,19.0
5/8/2007,09:00:00,0.278,0.092,235.3,1.2,0.0
18/3/2010,02:32:00,0.354,0.14,246.61,1.4,0.0
17/4/2007,18:53:00,0.716,0.346,240.53,3.2,1.0
13/3/2007,19:06:00,4.692,0.05,230.41,20.2,71.0
10/4/2009,01:34:00,0.254,0.0,240.46,1.0,1.0
25/12/2007,08:17:00,2.026,0.0,242.52,8.6,0.0
27/10/2009,15:03:00,0.296,0.11,243.89,1.2,3.0
25/11/2009,18:20:00,2.09,0.074,238.38,8.8,1.0
9/4/2010,04:40:00,0.46,0.278,241.38,2.2,1.0
26/3/2008,06:23:00,0.336,0.084,244.03,1.4,0.0
5/6/2007,15:45:00,0.336,0.102,234.01,1.4,2.0
21/12/2009,23:55:00,0.668,0.0,248.78,2.6,0.0
15/8/2008,17:56:00,0.188,0.156,242.66,1.0,1.0
12/8/2008,15:03:00,0.08,0.0,240.46,0.2,1.0
11/10/2009,11:23:00,5.914,0.524,234.34,25.4,87.0
29/1/2008,06:43:00,0.46,0.0,241.86,2.0,0.0
6/4/2007,08:35:00,1.382,0.0,239.38,5.8,19.0
2/5/2010,07:42:00,1.37,0.064,239.48,5.6,19.0
24/11/2009,21:13:00,4.238,0.076,237.9,17.8,38.0
16/3/2010,11:21:00,1.436,0.0,242.5,5.8,19.0
20/4/2009,15:36:00,0.262,0.0,245.3,1.0,0.0
10/4/2007,13:12:00,0.32,0.122,241.68,1.4,0.0
26/4/2009,03:27:00,0.294,0.0,245.2,1.2,1.0
20/3/2009,12:39:00,1.314,0.0,243.99,5.4,18.0
26/10/2008,03:17:00,0.21,0.05,244.05,0.8,0.0
2/1/2009,23:17:00,0.336,0.11,245.25,1.4,1.0
31/5/2010,06:59:00,1.522,0.17,237.77,6.4,19.0
1/3/2010,20:20:00,1.828,0.0,237.99,7.6,1.0
31/10/2009,19:24:00,3.156,0.362,236.7,13.4,18.0
12/5/2007,05:49:00,0.226,0.108,234.57,1.0,2.0
8/4/2008,17:46:00,1.43,0.114,241.11,5.8,18.0
13/12/2009,19:12:00,3.194,0.472,241.15,13.4,19.0
5/4/2010,11:59:00,0.842,0.194,239.66,5.0,7.0
21/4/2008,15:08:00,0.262,0.0,246.75,1.0,1.0
17/9/2007,08:24:00,1.222,0.0,237.6,5.0,19.0
6/11/2009,13:50:00,0.478,0.348,244.11,2.4,1.0
2/3/2009,12:02:00,0.604,0.108,244.48,2.8,0.0
14/1/2008,10:28:00,1.462,0.052,239.95,6.2,17.0
8/11/2010,20:57:00,2.558,0.094,237.25,10.8,18.0
25/6/2009,19:17:00,0.916,0.236,241.04,3.8,11.0
7/7/2007,18:17:00,0.28,0.124,239.59,1.2,3.0
9/6/2008,05:51:00,0.306,0.206,241.35,1.4,2.0
28/1/2010,00:39:00,1.504,0.0,244.23,6.0,19.0
20/5/2010,09:42:00,1.466,0.092,243.44,6.0,19.0
10/9/2007,09:14:00,0.122,0.0,240.64,0.6,0.0
16/1/2009,13:01:00,0.43,0.208,241.7,2.0,2.0
2/4/2008,10:41:00,1.424,0.05,234.1,6.2,17.0
13/4/2008,08:29:00,0.43,0.224,241.76,2.0,2.0
20/11/2009,05:11:00,0.344,0.108,244.27,1.4,1.0
1/1/2008,00:46:00,1.618,0.0,243.42,6.6,18.0
6/11/2009,23:02:00,0.224,0.0,244.43,0.8,1.0
3/6/2009,08:51:00,1.398,0.08,238.47,5.8,19.0
14/12/2008,23:55:00,0.278,0.0,246.54,1.2,0.0
1/2/2009,14:19:00,0.902,0.23,249.66,3.8,1.0
13/11/2007,04:53:00,0.242,0.0,240.3,1.0,0.0
29/12/2009,14:51:00,4.842,0.2,244.21,19.8,60.0
26/1/2009,07:34:00,2.718,0.064,241.59,11.2,18.0
21/10/2010,01:19:00,0.376,0.084,244.45,1.6,2.0
31/3/2007,13:28:00,1.328,0.0,239.94,5.4,17.0
21/11/2008,19:55:00,1.774,0.0,238.61,7.4,17.0
31/7/2009,22:03:00,0.334,0.26,241.4,1.8,2.0
14/8/2008,13:04:00,0.85,0.258,239.8,3.6,12.0
25/11/2007,11:37:00,0.388,0.0,241.22,1.8,0.0
12/5/2009,02:55:00,0.318,0.0,240.49,1.4,0.0
28/7/2009,20:07:00,0.526,0.202,242.35,2.4,3.0
21/1/2008,19:13:00,1.99,0.056,235.45,8.4,0.0
18/4/2008,01:33:00,0.274,0.0,240.51,1.0,1.0
20/9/2007,05:51:00,0.194,0.094,241.43,0.8,1.0
11/4/2007,10:06:00,1.34,0.0,239.18,5.6,17.0
28/7/2007,00:31:00,0.222,0.124,237.54,1.0,0.0
23/3/2009,02:03:00,0.534,0.2,244.23,2.4,0.0
12/7/2007,23:34:00,0.338,0.248,245.57,1.6,0.0
29/6/2010,23:07:00,0.418,0.096,241.34,1.8,0.0
16/11/2007,04:19:00,0.384,0.2,242.98,1.8,1.0
11/6/2008,06:37:00,2.938,0.0,239.57,14.2,0.0
5/11/2007,07:15:00,1.74,0.224,240.23,7.2,0.0
18/4/2009,21:01:00,0.486,0.08,238.91,2.0,1.0
24/8/2008,05:38:00,0.256,0.262,242.53,1.4,0.0
3/11/2008,01:22:00,0.516,0.068,239.29,2.4,0.0
12/1/2009,12:56:00,1.394,0.046,245.92,5.6,19.0
17/12/2007,03:09:00,0.326,0.078,245.92,1.4,0.0
1/8/2009,09:09:00,0.228,0.12,235.97,1.0,1.0
14/2/2008,02:24:00,0.326,0.096,242.47,1.4,0.0
8/12/2008,03:04:00,0.486,0.094,246.49,2.2,0.0
12/8/2008,01:07:00,0.85,0.23,237.81,3.6,13.0
27/2/2010,07:56:00,0.538,0.108,241.57,2.2,1.0
3/10/2010,10:39:00,2.272,0.218,236.79,10.6,29.0
17/2/2007,19:48:00,2.452,0.252,234.03,10.4,16.0
16/6/2010,10:11:00,1.51,0.174,237.94,6.4,18.0
11/8/2010,03:07:00,0.156,0.0,241.22,0.6,1.0
9/4/2009,22:08:00,2.062,0.214,240.91,8.6,1.0
20/10/2010,11:47:00,1.78,0.0,234.84,7.4,18.0
5/4/2009,18:11:00,1.5,0.086,241.89,6.2,17.0
7/6/2007,15:58:00,0.754,0.06,234.26,3.2,0.0
15/1/2007,04:55:00,0.312,0.146,243.52,1.4,0.0
27/7/2010,12:41:00,0.504,0.062,239.17,2.0,1.0
8/9/2008,16:25:00,0.92,0.244,242.4,3.8,12.0
26/5/2009,01:59:00,0.39,0.18,236.97,1.8,1.0
9/8/2009,16:12:00,0.214,0.13,242.94,1.0,3.0
15/2/2010,09:05:00,1.328,0.066,242.07,5.4,19.0
9/3/2009,05:54:00,1.31,0.048,242.22,5.4,18.0
3/10/2009,11:25:00,0.376,0.232,239.65,1.8,1.0
20/8/2007,00:46:00,0.226,0.144,240.64,1.2,0.0
15/3/2010,00:51:00,0.324,0.11,243.63,1.4,3.0
30/8/2009,10:29:00,0.364,0.132,241.35,1.8,1.0
7/2/2010,14:12:00,0.25,0.046,244.74,1.0,1.0
11/5/2007,06:52:00,0.29,0.21,235.91,1.4,2.0
2/4/2010,16:23:00,1.402,0.0,245.04,5.6,19.0
6/11/2007,01:43:00,1.266,0.046,240.48,5.2,0.0
5/3/2010,10:32:00,0.482,0.0,243.85,2.0,1.0
1/4/2007,15:37:00,1.44,0.078,242.64,5.8,19.0
19/5/2008,09:58:00,1.288,0.11,238.55,5.4,20.0
17/1/2010,08:35:00,0.468,0.146,245.47,2.0,1.0
29/10/2010,02:30:00,1.02,0.428,245.61,4.4,13.0
1/5/2008,16:17:00,0.394,0.208,242.26,1.8,2.0
20/6/2010,20:59:00,4.194,0.0,236.61,17.6,2.0
14/11/2008,03:57:00,0.492,0.206,241.78,2.4,2.0
26/5/2010,05:13:00,0.18,0.0,240.8,1.0,1.0
24/8/2010,10:15:00,0.34,0.194,241.58,1.6,2.0
21/4/2007,17:08:00,1.312,0.196,236.73,5.6,19.0
25/2/2009,00:56:00,0.252,0.0,243.89,1.0,0.0
6/8/2010,06:32:00,0.256,0.124,242.21,1.2,1.0
15/8/2010,09:06:00,0.244,0.116,243.81,1.0,2.0
20/9/2008,07:40:00,2.104,0.25,240.11,8.8,19.0
26/1/2007,11:27:00,2.732,0.0,237.55,11.4,17.0
25/7/2007,02:44:00,1.172,0.0,235.61,5.0,17.0
26/1/2008,11:24:00,1.596,0.17,239.18,6.6,18.0
10/6/2009,22:22:00,2.048,0.106,241.78,8.4,21.0
23/12/2006,17:32:00,3.048,0.314,235.58,13.0,20.0
10/12/2009,15:58:00,1.454,0.148,245.37,5.8,19.0
17/3/2010,02:21:00,0.27,0.0,242.67,1.0,1.0
16/1/2008,10:57:00,1.612,0.162,239.5,6.8,18.0
11/5/2007,17:37:00,1.304,0.196,235.11,5.6,17.0
9/11/2009,03:36:00,0.38,0.184,248.63,1.6,2.0
19/7/2008,14:22:00,1.806,0.154,237.21,7.6,20.0
10/7/2009,04:42:00,0.144,0.0,242.03,0.6,1.0
21/1/2009,20:31:00,1.852,0.14,241.38,7.6,19.0
5/6/2010,12:03:00,3.428,0.368,235.41,15.0,47.0
5/3/2007,16:10:00,0.578,0.328,242.45,2.8,1.0
10/11/2007,04:41:00,0.224,0.0,240.93,1.0,0.0
25/2/2010,22:58:00,1.184,0.0,240.52,4.8,0.0
7/10/2010,11:42:00,4.934,0.342,237.92,20.8,66.0
23/8/2009,20:08:00,0.398,0.372,240.73,2.2,2.0
24/10/2009,05:28:00,1.468,0.192,240.02,6.0,19.0
10/12/2008,06:28:00,0.23,0.0,246.66,1.0,0.0
28/5/2008,11:42:00,0.256,0.134,240.91,1.2,0.0
9/4/2009,07:28:00,3.662,0.0,237.59,15.4,18.0
6/6/2009,10:07:00,1.512,0.332,240.58,6.4,20.0
8/11/2009,23:00:00,1.44,0.124,246.58,5.8,20.0
4/4/2008,11:42:00,1.35,0.052,240.17,5.6,18.0
18/5/2007,15:22:00,1.268,0.078,236.28,5.4,17.0
10/11/2007,19:25:00,4.554,0.27,229.97,19.8,17.0
26/3/2007,14:14:00,1.316,0.0,242.52,5.4,18.0
26/1/2009,23:19:00,0.864,0.118,245.55,3.6,0.0
18/3/2008,20:55:00,1.474,0.0,242.27,6.2,0.0
6/11/2010,04:36:00,0.27,0.0,243.65,1.2,1.0
24/10/2007,02:08:00,0.324,0.096,242.86,1.4,0.0
28/12/2009,17:18:00,1.242,0.24,242.34,5.2,2.0
23/12/2007,05:37:00,1.662,0.0,245.7,6.6,19.0
13/5/2008,16:46:00,2.562,0.0,238.22,10.8,40.0
16/1/2007,10:06:00,0.326,0.0,242.66,1.6,0.0
6/2/2010,13:49:00,0.638,0.23,244.08,2.8,0.0
22/1/2008,12:26:00,1.502,0.0,241.52,6.2,20.0
27/3/2009,04:05:00,0.47,0.198,243.41,2.2,1.0
15/1/2007,14:05:00,0.542,0.116,244.37,2.6,0.0
3/12/2009,17:04:00,0.38,0.114,242.1,1.6,0.0
2/10/2008,01:57:00,0.236,0.0,241.6,1.0,1.0
5/2/2007,15:02:00,1.396,0.0,243.87,5.6,18.0
23/10/2008,20:30:00,3.538,0.196,232.9,15.2,23.0
20/8/2008,17:59:00,0.178,0.156,241.91,0.8,1.0
17/2/2007,15:01:00,0.826,0.238,240.5,3.6,0.0
17/6/2007,21:37:00,3.956,0.318,236.91,16.6,38.0
20/4/2008,00:57:00,0.374,0.126,244.23,1.6,1.0
21/9/2008,14:17:00,1.428,0.214,238.71,6.0,20.0
20/4/2008,22:13:00,4.056,0.118,232.73,17.4,54.0
7/5/2007,21:25:00,3.872,0.412,230.18,16.8,37.0
16/5/2009,20:27:00,1.572,0.224,241.74,6.6,1.0
16/4/2007,02:43:00,0.2,0.112,242.11,1.0,0.0
8/1/2007,06:40:00,0.22,0.0,243.34,1.0,0.0
9/3/2009,14:00:00,1.74,0.158,245.91,7.0,18.0
20/3/2010,19:32:00,0.218,0.0,241.18,1.0,0.0
28/12/2009,23:49:00,0.368,0.158,241.77,1.6,2.0
12/7/2007,15:12:00,0.344,0.308,240.95,1.8,1.0
29/10/2010,20:09:00,1.194,0.076,244.75,4.8,1.0
21/2/2007,12:13:00,0.284,0.0,240.89,1.2,0.0
22/11/2007,15:26:00,0.566,0.102,241.8,2.6,2.0
4/1/2008,10:55:00,2.078,0.0,238.15,8.8,17.0
30/12/2008,00:49:00,0.298,0.078,249.8,1.2,0.0
19/10/2008,13:30:00,0.282,0.0,241.3,1.2,1.0
5/1/2010,13:19:00,1.502,0.0,246.15,6.0,20.0
21/8/2007,20:16:00,1.668,0.496,237.33,8.0,0.0
8/10/2010,17:53:00,1.386,0.0,240.34,5.8,18.0
11/3/2007,14:47:00,1.45,0.102,242.49,6.0,18.0
25/9/2007,09:45:00,1.958,0.28,234.79,8.4,17.0
21/5/2009,19:04:00,1.344,0.0,239.67,5.6,18.0
21/4/2009,03:49:00,1.554,0.34,242.22,6.4,2.0
8/11/2009,20:50:00,4.36,0.258,239.31,18.2,39.0
9/8/2010,09:41:00,0.152,0.0,238.31,0.6,1.0
20/9/2008,01:39:00,0.68,0.222,242.8,2.8,2.0
27/7/2008,00:24:00,0.294,0.0,242.99,1.2,1.0
3/4/2009,02:43:00,0.342,0.068,242.67,1.6,0.0
4/5/2010,19:48:00,0.648,0.064,235.13,2.8,1.0
24/6/2007,12:05:00,0.276,0.202,238.22,1.4,1.0
16/1/2007,05:06:00,1.406,0.124,241.76,5.8,18.0
2/9/2007,13:27:00,1.834,0.362,238.78,7.8,17.0
13/7/2007,07:15:00,2.628,0.058,236.69,11.0,18.0
19/6/2010,00:58:00,0.336,0.074,241.41,1.4,1.0
18/6/2009,02:19:00,0.892,0.216,240.2,3.8,13.0
24/5/2007,18:33:00,0.22,0.0,237.19,1.0,0.0
25/12/2007,00:58:00,0.576,0.0,241.8,2.4,0.0
19/11/2007,22:33:00,1.516,0.118,243.63,6.2,1.0
1/11/2010,08:34:00,0.268,0.0,244.64,1.0,1.0
22/6/2007,13:23:00,0.23,0.124,239.62,1.0,0.0
31/3/2009,03:16:00,0.288,0.0,243.74,1.2,0.0
7/3/2010,23:28:00,0.656,0.0,248.01,2.6,1.0
8/9/2007,07:26:00,0.196,0.1,243.07,0.8,1.0
20/11/2007,04:20:00,0.22,0.0,241.41,1.0,0.0
19/8/2008,03:35:00,0.176,0.152,241.35,0.8,1.0
31/3/2008,03:54:00,0.312,0.098,243.16,1.4,1.0
5/2/2007,04:45:00,0.284,0.0,242.19,1.2,0.0
3/8/2010,13:29:00,0.436,0.242,241.75,2.0,2.0
25/7/2009,17:54:00,0.254,0.142,243.54,1.2,1.0
30/3/2010,08:59:00,1.84,0.208,236.9,7.8,19.0
23/6/2009,23:50:00,0.778,0.274,244.67,3.4,2.0
29/10/2007,00:29:00,1.296,0.0,242.97,5.2,18.0
11/12/2008,17:50:00,1.926,0.154,238.5,8.2,0.0
15/3/2009,13:57:00,1.58,0.122,245.36,6.4,21.0
11/2/2010,02:42:00,0.254,0.054,246.89,1.0,1.0
26/5/2009,07:09:00,1.956,0.086,227.58,8.8,17.0
1/8/2007,17:44:00,0.1,0.0,232.73,0.4,0.0
20/5/2009,17:26:00,0.68,0.206,242.28,2.8,1.0
21/5/2010,01:24:00,0.268,0.0,241.01,1.2,1.0
24/7/2007,04:39:00,0.184,0.056,235.29,0.8,0.0
22/10/2007,19:27:00,2.172,0.216,233.38,9.2,0.0
23/8/2010,04:40:00,0.35,0.224,242.78,1.6,3.0
25/4/2009,04:58:00,0.366,0.142,242.39,1.6,0.0
30/5/2008,21:15:00,2.594,0.192,241.47,10.8,29.0
31/5/2007,08:25:00,1.294,0.05,234.91,5.4,18.0
28/8/2008,21:11:00,0.18,0.14,235.62,0.8,0.0
10/11/2008,02:26:00,0.278,0.0,245.19,1.2,0.0
30/9/2009,19:59:00,2.608,0.21,238.38,10.8,18.0
7/5/2008,16:38:00,0.348,0.126,240.7,1.4,1.0
29/12/2007,14:58:00,1.544,0.144,246.11,6.2,19.0
22/5/2009,17:55:00,0.382,0.1,241.22,1.6,2.0
29/9/2007,22:29:00,3.164,0.062,234.93,13.4,18.0
21/10/2007,18:31:00,0.612,0.19,243.68,2.6,0.0
9/7/2008,17:06:00,0.216,0.114,240.65,1.0,1.0
5/9/2008,05:37:00,0.258,0.106,239.57,1.2,1.0
11/2/2009,23:05:00,0.256,0.0,245.49,1.2,1.0
22/3/2010,08:00:00,1.636,0.102,238.78,6.8,19.0
17/12/2007,05:59:00,1.336,0.052,245.43,5.4,18.0
21/9/2010,04:17:00,0.224,0.064,242.08,1.0,2.0
7/4/2008,11:39:00,1.454,0.11,240.18,6.0,18.0
16/10/2007,20:48:00,2.416,0.108,237.49,10.2,0.0
21/1/2010,06:06:00,0.342,0.13,245.05,1.4,1.0
22/10/2008,11:27:00,0.32,0.0,238.7,1.4,1.0
23/2/2007,09:48:00,1.566,0.268,239.86,6.6,17.0
17/1/2008,04:34:00,0.324,0.046,242.29,1.4,0.0
25/4/2010,05:37:00,1.494,0.214,240.97,6.2,20.0
18/11/2009,15:36:00,1.448,0.0,242.38,6.0,21.0
30/8/2009,22:08:00,1.356,0.078,239.14,5.6,1.0
25/11/2010,07:47:00,4.2,0.216,236.78,17.6,55.0
16/10/2007,18:43:00,0.5,0.382,241.51,2.6,1.0
13/1/2009,00:02:00,0.264,0.0,248.02,1.2,0.0
